"","PUMA","HHINCOME","DENSITY","PROPTX99","RENT","farm","ownership","acreage","se.HHINCOME","se.DENSITY","se.PROPTX99","se.RENT","se.farm","se.ownership","se.acreage","AGE","sex","race","hisp","hs","ba","employed","se.AGE","se.sex","se.race","se.hisp","se.hs","se.ba","se.employed","treated","PScores","distance","weights","subclass"
"111",4801,68467.8093056497,341.4,23.3595356337847,67.2484377577013,0.0123879858527736,0.825340394729608,0.038254320218439,1698.20370893411,0,0.628503110198281,7.04291842811454,0.0048077934041334,0.0148372443267441,0.00728055411221857,43.4594513476199,0.581267382996178,0.84428837265142,0.223702903335534,0.889649238649779,0.166936790923825,0.945134761990516,0.550916404591426,0.02498902087398,0.0205146507598766,0.0222020142661998,0.0147127166480531,0.015836136674202,0.0133668875929272,0,1.93979199739676e-05,NA,0.0741935483870968,7
"112",4802,86097.8082157089,1188.4,37.9669211574988,85.3402107928941,0.00522885553610666,0.863155934602063,0.0122751480391792,2392.15390970281,0,0.848919034181745,10.3720951183292,0.00244746278913692,0.0132732706450248,0.00314480087004718,42.1737339055794,0.559594225516972,0.752930159968787,0.198860710105345,0.873101833788529,0.365649629340616,0.971002731174405,0.513988251851238,0.0234031805536706,0.0208653701777251,0.0208477460301477,0.0181950300934861,0.0220091409224754,0.0110412109522092,0,0.0562651815766824,NA,0.0741935483870968,7
"113",4901,56835.7328384536,2308.8,22.0537875447107,149.489440932922,0,0.763621441520898,0.00450781517957764,1568.52268749967,0,0.78348449568934,16.2069488295554,0,0.0184353916402148,0.00225209270902355,44.6234599855057,0.535293508644787,0.642778755564758,0.220747489388135,0.880111812817062,0.238471891500155,0.924712703178383,0.6724696893841,0.0274446605817772,0.0264769865594301,0.023158863408508,0.0176376737887487,0.0219700563899028,0.0152779896556317,0,0.00071852655591466,NA,0.0741935483870968,7
"114",4902,93274.8480334252,1286.6,41.2258753700544,71.1325487450963,0,0.892315993641627,0.00199063744148401,2103.39615426758,0,0.712926712458186,7.31276631297227,0,0.00994384235855591,0.0011488949734088,43.6179210526316,0.548210526315789,0.828578947368421,0.145815789473684,0.924671052631579,0.358907894736842,0.952578947368421,0.480112153599583,0.0210101307076211,0.0172542932289223,0.0171722863418437,0.013640600232251,0.0193519251411439,0.00981996985547719,0,0.00801914248970967,NA,0.0741935483870968,7
"115",5000,55448.5051129228,55,19.0420794546216,60.0760460063388,0.0640660194948871,0.806755436840951,0.0886040624314789,1395.79495541198,0,0.562702809335012,5.59509323383797,0.0079914226347858,0.0155383290537839,0.00878931412047692,45.4612113669363,0.546567102260942,0.801783862269239,0.244575814146443,0.780937564820577,0.131010163866418,0.947500518564613,0.728953664470366,0.0279549256952764,0.0230189649389054,0.0263217865921828,0.0250345781870374,0.0157344451145327,0.0144844400974239,0,0.00783662680573312,NA,0.0741935483870968,7
"116",5100,60549.548129263,92.2,22.9365936030726,110.710747632607,0.0740546983643467,0.765644659294086,0.154493079928482,1344.64504167544,0,0.604354251173761,9.0314978552536,0.00675979055728295,0.0148440973442357,0.00983045856256502,43.6970622624963,0.56214557147033,0.785428237357498,0.225387313650979,0.861999415375621,0.220973399590763,0.955714703303128,0.555220184313911,0.023487778519311,0.02115921240471,0.0208253162288771,0.0179943840879011,0.0192020789574431,0.00967744771701863,0,1.76907740490994e-09,NA,0.0741935483870968,7
"117",5201,78819.0602206609,786.4,40.130426129013,83.188304838485,0.016214530714063,0.891566984455546,0.0533009573472922,1253.62113506906,0,0.561563541667827,7.6495101949645,0.00292513878090407,0.00939170428413907,0.0057092537874954,42.5324077378828,0.538225426511528,0.850298617555381,0.190389511504509,0.92096747329098,0.353011159492707,0.954802864824993,0.461750708178836,0.0208356124240603,0.0167483397727236,0.0187297963094127,0.0117697927781456,0.0191602589309874,0.011238324509421,0,6.09383990962447e-06,NA,0.0741935483870968,7
"118",5202,103610.848116666,2641.3,43.35641139266,138.386415824034,0,0.854497844740765,0.000588164202554083,2159.47540644429,0,0.749893573952982,12.6142405997479,0,0.0123380720773532,0.000588301659889011,40.9496682170543,0.542573643410853,0.75871007751938,0.188725581395349,0.943106976744186,0.455838759689922,0.945103875968992,0.448298329810423,0.0225757553413679,0.0192560051306379,0.0207312778544152,0.0139340774741319,0.0222063800891876,0.0125159642108631,0,0.0112450231965619,NA,0.0741935483870968,7
"119",5301,76036.5376788195,4560.4,32.0194120076597,178.533899047548,0,0.800072591646954,0,2388.24979993371,0,0.832570367951696,16.8313565554443,0,0.0166941877548384,0,38.8116580887956,0.616305380025089,0.511026179115326,0.441047164613058,0.775466898015171,0.302097377398971,0.948427260044316,0.488171974619791,0.0222950491732682,0.0235232575828073,0.0238110740845767,0.0209689434840058,0.0206045244760628,0.0109176084513927,0,0.644100693491849,NA,0.0741935483870968,7
"120",5302,59031.333776753,4353,20.7997369043396,210.280536833392,0,0.684772969137992,0,2236.84570498742,0,1.00296907521689,16.9032539144638,0,0.0222109926429088,0,39.1289195402299,0.617302681992337,0.465609195402299,0.449701149425287,0.778590038314176,0.337425287356322,0.926743295019157,0.507801442629257,0.0242130978391663,0.0249339824442683,0.0255332252166724,0.0220993568085943,0.023109995752927,0.0136680789233253,0,0.0242061153330863,NA,0.0741935483870968,7
"121",5303,92349.9013104742,3146.5,40.2769660536514,124.374409464992,0,0.861256795431827,0,2110.74682518055,0,0.6771135554987,11.0024822604847,0,0.0113977467682329,0,41.4914206797882,0.542151437172749,0.683980963546583,0.290117139762939,0.9086627785671,0.494123140816103,0.9627616767181,0.40443384221824,0.0193657104573621,0.0189496612085323,0.0182871547628921,0.0116713735945548,0.019481953504305,0.00771578392798442,0,0.0559341038197777,NA,0.0741935483870968,7
"122",5304,135399.636836459,3793.6,47.9985440891937,213.885653531542,0,0.826593360280454,0,4649.55805247677,0,0.950445153655328,22.4564079600524,0,0.0148306026427717,0,43.2173008323425,0.583079150080132,0.813705216357339,0.124515328542625,0.941593858243292,0.681163728480587,0.967443002636613,0.511929684461488,0.0210567771455266,0.019240761201995,0.0164411707983725,0.0133515379421073,0.0216151441266406,0.00718911733079936,0,0.0894728859171299,NA,0.0741935483870968,7
"123",5401,101838.444006573,940.7,43.3113744709715,105.128399873893,0.00547419105213379,0.885084978934396,0.0119897203672389,2200.13842880206,0,0.636908197423946,10.1441765679513,0.00147849287787616,0.00964306492045782,0.00235916233091174,43.3248849615928,0.571048820283425,0.707894109666893,0.197481071369645,0.917703998386712,0.419243954754615,0.967899242854786,0.373982206260886,0.0177795177219073,0.017673189867365,0.0154180871915352,0.0108199082318184,0.0174929503747633,0.00589078003040881,0,0.0175512304660133,NA,0.0741935483870968,7
"124",5402,92650.2066820227,386,37.6957677652681,83.1754676770069,0.0157686263535186,0.860848599659871,0.081103480937722,2726.71251096302,0,0.839413071813673,8.44869601385657,0.00431634435597002,0.0129201794705412,0.0117236690826231,42.4431922723091,0.571385606114217,0.750902271601444,0.285754723657208,0.907172174651475,0.381130139409808,0.980326940768523,0.662674471174997,0.0259963005495941,0.0247469941710398,0.0251930363883497,0.0161322847318368,0.025171234690066,0.00590729662089833,0,1.06292246069749e-08,NA,0.0741935483870968,7
"125",5500,77567.1922410678,488.5,30.290973240664,90.3548959595315,0.0224871942017896,0.860873769899467,0.0564942931837021,2006.15930893797,0,0.624113159804114,8.77491407067553,0.00346924215193453,0.0111790007633664,0.00549976488663876,43.2976382902299,0.562937769396552,0.863258800287356,0.270238415948276,0.870206986350575,0.304328304597701,0.940575610632184,0.536500417157963,0.0214375323583272,0.0143710453105095,0.020301684727278,0.0173368480075999,0.0191024230566301,0.0131148265210742,0,1.93999356906793e-05,NA,0.0741935483870968,7
"126",5601,39773.5950608931,6164.1,10.7527832451716,147.042717431418,0.0030292778939599,0.593154139500554,0,1659.94786206104,0,0.534671237659097,10.3826500571772,0.00175037473603005,0.0221818839863007,0,43.3072120414431,0.637103033984678,0.40663494313388,0.847862036380817,0.61682022206473,0.098207957881948,0.872295906314333,0.795095683008822,0.0331136035630504,0.0341160221832884,0.0248312735176202,0.0343730732897499,0.0189090243627963,0.0234813213415164,0,9.75400119021128e-07,NA,0.0741935483870968,7
"127",5602,42416.7968523816,5336.5,15.5865363458443,114.010955287142,0,0.764496068372109,0,928.582436874291,0,0.501113232939679,9.49575148644306,0,0.0178756152843739,0,42.0345159096771,0.525804863179122,0.6479939972331,0.891293643163646,0.676178863694984,0.0609656013318639,0.898468825474242,0.754744372295973,0.0312080664614783,0.0296737136940429,0.0169121570892589,0.0303361607972281,0.0120135544043465,0.0199445013528589,0,5.58501553194526e-05,NA,0.0741935483870968,7
"128",5603,48837.726032198,2734.3,21.3196035483518,75.241923119045,0.00286934618333151,0.82547366115431,0.00403022670025189,1336.94598325343,0,0.641125816654918,9.28036527451785,0.00143652931435762,0.0169158069498888,0.00164864393820917,42.829134166264,0.557350268056418,0.539656243528681,0.737235682565979,0.807942753273049,0.0701318423414095,0.933066427371667,0.720712376198069,0.0312124886546179,0.0315445466425177,0.0270768431394454,0.0246884879350844,0.0150750534379809,0.0144745878564521,0,6.93986289496995e-05,NA,0.0741935483870968,7
"129",5604,57004.244231944,3197.3,22.9562285606879,161.022743292139,0.0116535877073446,0.738064470654574,0.0037592218410789,2053.07332694171,0,0.74302941901443,14.8908273135219,0.00323842585597779,0.0187040678876464,0.00187940140511171,42.6141817146576,0.479339515210672,0.638787213274768,0.451399056450301,0.833862046526761,0.220900439238653,0.954530665365219,0.6207268924173,0.0279973122944842,0.0266813153704133,0.0279918801164144,0.0214072538024904,0.0213542722167346,0.0105547398652087,0,0.0155128290151893,NA,0.0741935483870968,7
"130",5605,49881.543097729,3905.9,19.8501148252105,144.028663774772,0,0.744203453261887,0.00214340392957387,1106.11386358144,0,0.571071024071826,10.4936459980498,0,0.0160158957416964,0.00123732431902268,41.5068295266681,0.566040158579844,0.658475514822721,0.715021748551434,0.79212878994591,0.150634800892413,0.951029645442435,0.539678490579741,0.0243144723060556,0.0228654120268197,0.0217611892681846,0.0204730796286477,0.0166143874364167,0.00862163841435846,0,6.47886507959802e-05,NA,0.0741935483870968,7
"131",5606,63645.2362521556,5262.4,28.759895163277,120.962417540306,0.00104015547587113,0.79866832726576,0.00166972326389839,1297.12249258835,0,0.586386773292595,8.72074694657065,0.000735652149233379,0.0130249653994201,0.000835295935549329,42.2483585940019,0.516517252499194,0.660896485004837,0.66574653337633,0.853750403095776,0.243792325056433,0.953537568526282,0.504434569920217,0.0225030575938933,0.0220398137260621,0.0203373219919288,0.0172646201683112,0.0180376466255979,0.0100648150935855,0,4.2080938570971e-05,NA,0.0741935483870968,7
"132",5607,74803.748702955,4464.3,35.333752667835,121.747497006819,0,0.833344901181656,0.00138814179868474,1975.05742176376,0,0.866114247704972,12.6332632443318,0,0.0151279788426785,0.000981825082333499,41.9356865448087,0.549739538459499,0.764113304083878,0.446880426282094,0.911907002637753,0.388412443831767,0.964609042588444,0.539048667367047,0.0223218818268758,0.0191471782279077,0.0225197922768492,0.013977182369871,0.021471503656801,0.00811074392363938,0,0.000464767251166551,NA,0.0741935483870968,7
"133",5608,71460.4827153816,3762.2,33.5649218135326,108.341979740362,0,0.857653914240755,0.00320859559402046,1749.31152598997,0,0.804877022172983,12.6228508810431,0,0.0149198441405053,0.00185156385274896,43.4716897952925,0.500843364256689,0.795580004600169,0.340393314421529,0.930920800429349,0.33870658590815,0.961051905236525,0.598494387009445,0.0258440806067011,0.020165577353538,0.024844001859961,0.0148111195861113,0.0237464830608023,0.0106177083878741,0,0.000807149015385647,NA,0.0741935483870968,7
"134",5609,57340.6730970664,1062.5,25.2179754790773,115.831744572466,0.0143402937386495,0.821737262910409,0.0203160440984755,1100.91058922394,0,0.563498575758605,9.35437984065558,0.00289389678583555,0.0126820571941693,0.00388612203899468,42.7360842008473,0.508948802994976,0.652999901481068,0.47717644740731,0.888640767134084,0.225033660635119,0.948047683163114,0.558990874727863,0.0241242932323464,0.0233864640001812,0.0242240456494692,0.0161153513059191,0.0187140363563832,0.00993808137108273,0,0.000385820580326608,NA,0.0741935483870968,7
"135",5610,113885.642776984,1537.6,44.1050209509046,81.107693301362,0.00384301757615391,0.902519760053608,0.0234617837737464,2724.62399729135,0,0.693983318449205,10.1086122405779,0.00191807832100289,0.0101653463761246,0.00499917573287506,45.2705091319483,0.549188536186041,0.819077744750521,0.317734577418893,0.951534707761759,0.472635946018979,0.964012652795219,0.472337723541477,0.0216676715617208,0.0174586139343421,0.0216921270561061,0.0108604563039381,0.021508460188946,0.00836632980147806,0,7.16781574669732e-06,NA,0.0741935483870968,7
"136",5611,108303.9824451,3405.8,51.1584543422313,56.8536434166776,0,0.931978284147052,0,2503.38128556799,0,0.701179052693246,10.5996797813932,0,0.00996801896123056,0,43.6264375876578,0.536311360448808,0.854894810659186,0.307279102384292,0.949481065918654,0.502538569424965,0.97304347826087,0.550594364511018,0.023283389568849,0.0172672953945399,0.0228650450524855,0.0115013534777164,0.023365081139786,0.00727650701321627,0,0.00130127734175279,NA,0.0741935483870968,7
"137",5700,63822.6650040636,52.5,18.8773206061862,58.6204643602696,0.0918203113795356,0.808861727726164,0.163171481841506,2584.15562002381,0,0.516679375374583,5.30459283566105,0.0097650203610623,0.0133559685097029,0.0115620680934952,45.1850153432404,0.544460917836086,0.853911664310589,0.387253042788677,0.82377685067062,0.153035892838672,0.967262007378547,0.554974010047298,0.0242370201364307,0.0172358748017762,0.0237887504577798,0.0193983210291519,0.0158001335424214,0.00887255138941788,0,4.19031639146911e-08,NA,0.0741935483870968,7
"138",5800,68455.1492003017,68.8,26.4365227508086,98.6991958269941,0.0513123745477326,0.837599243131289,0.143031566027846,1897.67654365259,0,0.643779586765372,9.88732598007843,0.00568729039990333,0.0127637935514035,0.00971998077994659,44.8920365124331,0.552479468910064,0.899590808939251,0.313646378802186,0.882793945116891,0.29853778578991,0.953343634646751,0.604253682290197,0.0251375187915405,0.0166150411643916,0.0245900711732789,0.0169273765084727,0.0223221835790634,0.00990307039917779,0,1.90300144327954e-11,NA,0.0741935483870968,7
"139",5900,40757.7066945763,194.1,12.9439315216985,88.8079841513101,0.00983067319552947,0.738077972563825,0.0340597316188839,943.172080365037,0,0.503259448218025,7.8687859038332,0.00287494044357552,0.0172129880595683,0.00539199700275869,43.1088245552843,0.568034724644421,0.710130604968415,0.777816532961284,0.759543463938302,0.178331976901911,0.912064488625354,0.650075662981119,0.0278256265960718,0.0253755960931452,0.0227692854490292,0.0241804316015799,0.0191262501774416,0.0166577822881668,0,1.42611649589921e-08,NA,0.0741935483870968,7
"140",6000,49789.0719290891,3060.9,22.7435685234691,94.3979811288909,0,0.754054892822336,0.00753537652381756,1118.60772102575,0,0.565343114927665,6.57389026626092,0,0.012541335753372,0.00205892651093677,41.8181518717141,0.54518862082142,0.809824357977679,0.943525753363288,0.698338450186447,0.1605418154507,0.949718682882479,0.525526430443131,0.0222479860233161,0.0168040238667562,0.00870727313912698,0.0207785953858584,0.0144994724321972,0.00924643172263433,0,9.42052900822003e-07,NA,9.2,6
"141",6100,55346.1101949412,99.5,16.2252195539778,70.5940083177676,0.0161814635555877,0.773284073435775,0.0519705678991961,2012.06049832278,0,0.819639126889178,6.90942462907349,0.00429666384305197,0.0168190016880684,0.00804270452287222,44.4773313854395,0.5463598733869,0.861309958607256,0.560579498417336,0.840710981251522,0.176844411979547,0.956902848794741,0.677880632350919,0.031492404342882,0.0183949732967226,0.0312055800655851,0.0218629024706074,0.0228277174591124,0.013162019312509,0,1.54043904434896e-08,NA,9.2,5
"142",6200,69639.2945576666,338.1,20.0246380147305,109.581917475728,0.0162893371275527,0.765588382992969,0.0458235687981252,2191.14234984294,0,0.688286462910482,10.5498446750281,0.00408211360322519,0.0174048044961892,0.00700429268377751,43.7833046884368,0.519565130500819,0.715296374755186,0.37763299892082,0.835844757983932,0.15562172748711,0.951616771253847,0.579871475535446,0.02653519870211,0.0244305029724127,0.0262158196589847,0.0208275740966401,0.0175758936419713,0.0130514769632529,0,4.85996590724689e-06,NA,9.2,4
"143",6301,46781.5340362136,5115.5,13.3778090654093,133.513964834157,0,0.711164227322834,0.00172445783264028,1634.25665368458,0,0.607934238499837,10.02255049619,0,0.018770996216638,0.00121984946336925,43.5094455153646,0.47987300147409,0.754529992062592,0.719197187889783,0.788502097743508,0.139063385871414,0.917201496768341,0.670278704198412,0.0295845289092631,0.0248405598308237,0.0251060951808545,0.0238571562373146,0.0192594049998125,0.0155933043462166,0,1.53491692665126e-06,NA,9.2,3
"144",6302,72463.229905658,2282.3,29.8570598826741,109.100722707623,0,0.841161974460458,0.00220712086890864,1927.18134758756,0,0.691868158345197,10.1676602972197,0,0.0130858138928232,0.00100958541059165,43.0332624134728,0.555197626681849,0.799062059872344,0.434059512750592,0.908723142848581,0.278340475262953,0.954601300530401,0.500673360544818,0.0225480310736454,0.0186973369982671,0.0230145509687899,0.013831395619102,0.0188472650654664,0.0101912934263304,0,0.000281962001745169,NA,9.2,2
"145",6400,60712.061394829,348.8,21.805815862077,84.1252342758693,0.0108960106166257,0.785455688392722,0.0331536733292202,2133.09136468307,0,0.796661671370307,8.05646616776904,0.00283692463957913,0.0173830439299401,0.00637693157769705,43.8061063066864,0.571820291077832,0.805262602826408,0.499709976798144,0.836110525205653,0.170902763130141,0.961374182661886,0.701621023107401,0.0310626503924362,0.0247728561020475,0.031632220672807,0.0231430945665993,0.0220213896158416,0.0101845322804939,0,1.7893905075544e-06,NA,9.2,15
"146",6500,34643.5360022673,243.4,10.3370115741164,63.2653453036149,0.00306266113254466,0.764851620924832,0.014243659834342,1140.33965084037,0,0.403254108026934,6.00062068845297,0.00127983849896411,0.0194663482698818,0.00274888044427357,43.9376842881213,0.516006739679865,0.628159224936816,0.838247683235046,0.720671861836563,0.163805812973884,0.941975568660489,0.71222070070669,0.0332194172517181,0.0316408738833398,0.0230178571827525,0.0289351968916025,0.0231390519091226,0.0155893549724374,0,7.42908900563593e-06,NA,9.2,14
"147",6600,57725.5394532888,3169.7,24.1499352626876,102.617484545106,0.00295420974889217,0.789439611940843,0.00200594489122308,1823.25727851127,0,0.74881542950844,11.5746461256534,0.00170536989181394,0.018336552956562,0.00141845347368835,42.5246500432827,0.527352574794671,0.635960559930748,0.795093216223634,0.817515782361759,0.286679475539978,0.946920592023309,0.657359669109565,0.0299032759782228,0.0293547275279748,0.0241681417476655,0.0231653687851024,0.0265874768498219,0.0126876093932183,0,2.05607562072781e-05,NA,9.2,13
"148",6701,36921.8147508551,488.9,17.1341040171685,53.5513211722889,0.020672657769432,0.801304406143116,0.0172858963181544,1458.66703645424,0,0.481676303442082,6.26612495993656,0.00594249230862613,0.015009340155855,0.00481647443683671,40.9251923772143,0.586634302535764,0.481175437690441,0.94525641687755,0.63840830449827,0.12828590610959,0.906548572018799,0.65248294916186,0.0313463000016244,0.0318542030544212,0.0146652778054147,0.0306039855612531,0.0217826871753647,0.0174290440362026,0,0.00349491551887054,NA,9.2,12
"149",6702,49059.7360724674,1950.7,22.494735677248,45.576625142279,0.00946155305425572,0.854899140002529,0.0216817377007715,1355.95597154073,0,0.64015619838659,5.13179914097058,0.00441875387885912,0.0136301007072318,0.00608815108555335,39.6706990171146,0.579489999312668,0.68206291383142,0.883428414324009,0.698077760212615,0.184800788141224,0.931037642907874,0.631365367135411,0.0305288721884201,0.0293023086301568,0.0191919720855782,0.0285305660809345,0.0230889486708977,0.0163570352673223,0,0.000242858145983527,NA,9.2,11
"150",6703,45229.0130748457,2513.4,20.6116640782196,88.2060913938596,0.000512589033654913,0.754599912783358,0.000512589033654913,1588.68399355197,0,0.658050453395724,8.40742718789363,0.000512880978357839,0.0164583562632731,0.000512880978357839,40.6742247679242,0.54904206991902,0.626427019553624,0.933952202251629,0.69934821252222,0.18301402330634,0.923879123049575,0.59367019751034,0.0290025233158715,0.0287162391925702,0.014567159021807,0.0269212915259572,0.0210868642597419,0.0154340680240643,0,1.13827920510368e-05,NA,9.2,10
"151",6704,36335.1828840861,1058.1,19.0067737579599,59.8461515757473,0.00287774030976292,0.788308995521055,0.00567431358514791,994.687190773757,0,0.498487648205384,4.78024716669243,0.00130984069876158,0.0139921811149603,0.00181654843521333,41.2446242421599,0.564203777205914,0.539560343699568,0.925807999302133,0.620665590788154,0.110808217385615,0.904632093165264,0.617570835058002,0.0283333344263995,0.0287289755475786,0.0153575444308274,0.0281665920640138,0.015726716002179,0.0174190028895891,0,0.000155645724418378,NA,9.2,9
"152",6800,41593.3435914558,3251.7,19.1816848966083,77.5657039999419,0.00148065351981826,0.767508364966576,0.00205404385347337,1145.96835258446,0,0.515935014060681,5.94786863167313,0.00104674941344327,0.0141880935978045,0.00119330943668592,41.460071022971,0.515482664562282,0.872862019865845,0.904204765744283,0.719836681477415,0.215813761987271,0.932751196582663,0.531391635508882,0.0237793138447934,0.0129451252338793,0.0138941134517775,0.0218756652182307,0.0194657675554442,0.012336990415749,0,5.14298280568555e-06,NA,9.2,8
"153",6900,42261.7994223044,741.7,17.8404088137319,46.3099967905798,0.000431611682289534,0.844990537743888,0.00112883055368032,1020.77224978976,0,0.392522440032437,3.75908251560881,0.000305346455165592,0.00947866165000345,0.000580071581720683,43.3569341147001,0.548049417840521,0.892644534813601,0.804879934439411,0.761306882315649,0.158458707652343,0.950102824981059,0.48290065691889,0.0219768773330432,0.0110596044213044,0.0166355269026609,0.0187329433641546,0.0152312872324423,0.00940540642394344,0,0.000106701339824874,NA,9.2,1
