State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
48,5603,4805603,G48005603,48,5903,4805903,G48005903,Texas,San Antonio City (Southeast)--Inside Loop I-410,997,997,"105,949","107,690","57,201",53.99,53.12,"115,824","112,796","61,776",53.34,54.77,"155,661,866","89,656,433","62,433,735",40.11,69.64
48,5603,4805603,G48005603,48,5906,4805906,G48005906,Texas,San Antonio City (Southwest)--Inside Loop I-410,997,997,"105,949","114,165","39,314",37.11,34.44,"115,824","116,642","41,587",35.91,35.65,"155,661,866","81,360,636","39,406,085",25.32,48.43
48,5603,4805603,G48005603,48,5907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,"105,949","73,673","9,434",8.9,12.81,"115,824","102,823","12,461",10.76,12.12,"155,661,866","1,271,398,724","53,821,746",34.58,4.23
48,5604,4805604,G48005604,48,5902,4805902,G48005902,Texas,San Antonio City (Northeast)--Inside Loop I-410,997,997,"121,247","115,399","87,741",72.37,76.03,"131,404","116,668","90,065",68.54,77.2,"139,277,818","104,167,646","84,002,984",60.31,80.64
48,5604,4805604,G48005604,48,5903,4805903,G48005903,Texas,San Antonio City (Southeast)--Inside Loop I-410,997,997,"121,247","107,690",0,0,0,"131,404","112,796",0,0,0,"139,277,818","89,656,433","1,096",0,0
48,5604,4805604,G48005604,48,5907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,"121,247","73,673",53,0.04,0.07,"131,404","102,823",57,0.04,0.06,"139,277,818","1,271,398,724","8,290,411",5.95,0.65
48,5604,4805604,G48005604,48,5913,4805913,G48005913,Texas,"San Antonio (Northeast), Kirby & Windcrest Cities",997,997,"121,247","84,730","30,669",25.29,36.2,"131,404","103,141","37,728",28.71,36.58,"139,277,818","87,076,113","39,766,240",28.55,45.67
48,5604,4805604,G48005604,48,5916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,"121,247","72,016","2,784",2.3,3.87,"131,404","102,121","3,554",2.7,3.48,"139,277,818","183,141,089","7,217,087",5.18,3.94
48,5605,4805605,G48005605,48,5901,4805901,G48005901,Texas,San Antonio City (Central),997,997,"154,732","111,957","4,620",2.99,4.13,"191,778","106,773","4,324",2.25,4.05,"153,714,653","49,397,892","1,844,412",1.2,3.73
48,5605,4805605,G48005605,48,5905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,"154,732","111,024","73,266",47.35,65.99,"191,778","115,089","79,686",41.55,69.24,"153,714,653","95,669,059","60,513,091",39.37,63.25
48,5605,4805605,G48005605,48,5906,4805906,G48005906,Texas,San Antonio City (Southwest)--Inside Loop I-410,997,997,"154,732","114,165","27,932",18.05,24.47,"191,778","116,642","30,580",15.95,26.22,"153,714,653","81,360,636","19,662,915",12.79,24.17
48,5605,4805605,G48005605,48,5907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,"154,732","73,673","6,159",3.98,8.36,"191,778","102,823","11,414",5.95,11.1,"153,714,653","1,271,398,724","22,114,334",14.39,1.74
48,5605,4805605,G48005605,48,5908,4805908,G48005908,Texas,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,997,997,"154,732","60,304","42,749",27.63,70.89,"191,778","102,342","65,726",34.27,64.22,"153,714,653","68,389,709","48,019,227",31.24,70.21
48,5605,4805605,G48005605,48,5914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,"154,732","29,324",6,0,0.02,"191,778","101,662",48,0.03,0.05,"153,714,653","473,734,658","1,560,673",1.02,0.33
48,5606,4805606,G48005606,48,5904,4805904,G48005904,Texas,San Antonio City (Northwest)--Inside Loop I-410,997,997,"172,439","107,641","62,362",36.16,57.94,"182,866","104,680","59,324",32.44,56.67,"94,896,704","46,743,036","27,097,745",28.55,57.97
48,5606,4805606,G48005606,48,5905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,"172,439","111,024","26,417",15.32,23.79,"182,866","115,089","26,315",14.39,22.86,"94,896,704","95,669,059","14,400,154",15.17,15.05
48,5606,4805606,G48005606,48,5908,4805908,G48005908,Texas,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,997,997,"172,439","60,304","3,664",2.12,6.08,"182,866","102,342","3,987",2.18,3.9,"94,896,704","68,389,709","1,538,975",1.62,2.25
48,5606,4805606,G48005606,48,5909,4805909,G48005909,Texas,San Antonio (Northwest) & Leon Valley Cities,997,997,"172,439","92,456","75,517",43.79,81.68,"182,866","106,085","87,732",47.98,82.7,"94,896,704","57,645,398","45,564,935",48.02,79.04
48,5606,4805606,G48005606,48,5910,4805910,G48005910,Texas,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,997,997,"172,439","86,561","4,363",2.53,5.04,"182,866","107,881","3,982",2.18,3.69,"94,896,704","65,876,029","2,912,175",3.07,4.42
48,5606,4805606,G48005606,48,5914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,"172,439","29,324",116,0.07,0.4,"182,866","101,662","1,526",0.83,1.5,"94,896,704","473,734,658","3,382,720",3.56,0.71
48,5607,4805607,G48005607,48,5904,4805904,G48005904,Texas,San Antonio City (Northwest)--Inside Loop I-410,997,997,"171,968","107,641","39,729",23.1,36.91,"209,794","104,680","39,927",19.03,38.14,"174,585,229","46,743,036","15,678,155",8.98,33.54
48,5607,4805607,G48005607,48,5909,4805909,G48005909,Texas,San Antonio (Northwest) & Leon Valley Cities,997,997,"171,968","92,456","7,919",4.6,8.57,"209,794","106,085","8,395",4,7.91,"174,585,229","57,645,398","3,987,962",2.28,6.92
48,5607,4805607,G48005607,48,5910,4805910,G48005910,Texas,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,997,997,"171,968","86,561","82,042",47.71,94.78,"209,794","107,881","103,733",49.45,96.16,"174,585,229","65,876,029","62,867,575",36.01,95.43
48,5607,4805607,G48005607,48,5911,4805911,G48005911,Texas,"San Antonio City (North), Hollywood Park Town & Shavano Park City",997,997,"171,968","101,806","34,091",19.82,33.49,"209,794","112,526","38,761",18.48,34.45,"174,585,229","91,843,451","26,426,734",15.14,28.77
48,5607,4805607,G48005607,48,5914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,"171,968","29,324","1,762",1.02,6.01,"209,794","101,662","4,120",1.96,4.05,"174,585,229","473,734,658","16,121,222",9.23,3.4
48,5607,4805607,G48005607,48,5915,4805915,G48005915,Texas,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,997,997,"171,968","30,489","6,425",3.74,21.07,"209,794","100,045","14,858",7.08,14.85,"174,585,229","360,170,481","49,503,581",28.35,13.74
48,5608,4805608,G48005608,48,5902,4805902,G48005902,Texas,San Antonio City (Northeast)--Inside Loop I-410,997,997,"108,322","115,399","12,977",11.98,11.25,"123,909","116,668","12,457",10.05,10.68,"89,059,001","104,167,646","9,499,981",10.67,9.12
48,5608,4805608,G48005608,48,5912,4805912,G48005912,Texas,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,997,997,"108,322","93,696","59,071",54.53,63.05,"123,909","103,499","68,421",55.22,66.11,"89,059,001","84,838,072","48,419,846",54.37,57.07
48,5608,4805608,G48005608,48,5913,4805913,G48005913,Texas,"San Antonio (Northeast), Kirby & Windcrest Cities",997,997,"108,322","84,730","32,232",29.76,38.04,"123,909","103,141","35,144",28.36,34.07,"89,059,001","87,076,113","24,210,325",27.18,27.8
48,5608,4805608,G48005608,48,5916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,"108,322","72,016","4,042",3.73,5.61,"123,909","102,121","7,887",6.37,7.72,"89,059,001","183,141,089","6,928,849",7.78,3.78
48,5609,4805609,G48005609,48,5905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,"128,363","111,024",316,0.25,0.28,"203,252","115,089",235,0.12,0.2,"1,341,979,118","95,669,059","5,346,195",0.4,5.59
48,5609,4805609,G48005609,48,5907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,"128,363","73,673","58,027",45.21,78.76,"203,252","102,823","78,891",38.81,76.73,"1,341,979,118","1,271,398,724","1,187,172,233",88.46,93.38
48,5609,4805609,G48005609,48,5908,4805908,G48005908,Texas,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,997,997,"128,363","60,304","13,891",10.82,23.03,"203,252","102,342","32,629",16.05,31.88,"1,341,979,118","68,389,709","18,831,507",1.4,27.54
48,5609,4805609,G48005609,48,5913,4805913,G48005913,Texas,"San Antonio (Northeast), Kirby & Windcrest Cities",997,997,"128,363","84,730","17,160",13.37,20.25,"203,252","103,141","20,295",9.99,19.68,"1,341,979,118","87,076,113","14,002,244",1.04,16.08
48,5609,4805609,G48005609,48,5914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,"128,363","29,324","8,893",6.93,30.33,"203,252","101,662","28,392",13.97,27.93,"1,341,979,118","473,734,658","83,806,578",6.24,17.69
48,5609,4805609,G48005609,48,5916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,"128,363","72,016","30,076",23.43,41.76,"203,252","102,121","42,810",21.06,41.92,"1,341,979,118","183,141,089","32,820,362",2.45,17.92
48,5610,4805610,G48005610,48,5700,4805700,G48005700,Texas,Alamo Area COG (Northeast)--Guadalupe County,997,996,"101,012","89,023",0,0,0,"198,300","131,533",0,0,0,"797,933,850","1,842,153,858","28,729",0,0
48,5610,4805610,G48005610,48,5902,4805902,G48005902,Texas,San Antonio City (Northeast)--Inside Loop I-410,997,997,"101,012","115,399","14,681",14.53,12.72,"198,300","116,668","14,146",7.13,12.13,"797,933,850","104,167,646","10,664,381",1.34,10.24
48,5610,4805610,G48005610,48,5904,4805904,G48005904,Texas,San Antonio City (Northwest)--Inside Loop I-410,997,997,"101,012","107,641","5,550",5.49,5.16,"198,300","104,680","5,429",2.74,5.19,"797,933,850","46,743,036","3,967,135",0.5,8.49
48,5610,4805610,G48005610,48,5905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,"101,012","111,024",63,0.06,0.06,"198,300","115,089",81,0.04,0.07,"797,933,850","95,669,059","727,898",0.09,0.76
48,5610,4805610,G48005610,48,5909,4805909,G48005909,Texas,San Antonio (Northwest) & Leon Valley Cities,997,997,"101,012","92,456","9,020",8.93,9.76,"198,300","106,085","9,958",5.02,9.39,"797,933,850","57,645,398","8,092,502",1.01,14.04
48,5610,4805610,G48005610,48,5910,4805910,G48005910,Texas,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,997,997,"101,012","86,561",156,0.15,0.18,"198,300","107,881",166,0.08,0.15,"797,933,850","65,876,029","96,280",0.01,0.15
48,5610,4805610,G48005610,48,5911,4805911,G48005911,Texas,"San Antonio City (North), Hollywood Park Town & Shavano Park City",997,997,"101,012","101,806","8,067",7.99,7.92,"198,300","112,526","8,710",4.39,7.74,"797,933,850","91,843,451","22,173,890",2.78,24.14
48,5610,4805610,G48005610,48,5913,4805913,G48005913,Texas,"San Antonio (Northeast), Kirby & Windcrest Cities",997,997,"101,012","84,730","4,669",4.62,5.51,"198,300","103,141","9,974",5.03,9.67,"797,933,850","87,076,113","9,097,304",1.14,10.45
48,5610,4805610,G48005610,48,5914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,"101,012","29,324","18,547",18.36,63.25,"198,300","101,662","67,576",34.08,66.47,"797,933,850","473,734,658","368,863,464",46.23,77.86
48,5610,4805610,G48005610,48,5915,4805915,G48005915,Texas,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,997,997,"101,012","30,489","8,666",8.58,28.42,"198,300","100,045","39,525",19.93,39.51,"797,933,850","360,170,481","260,276,114",32.62,72.26
48,5610,4805610,G48005610,48,5916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,"101,012","72,016","31,593",31.28,43.87,"198,300","102,121","42,735",21.55,41.85,"797,933,850","183,141,089","113,946,152",14.28,62.22
48,5611,4805611,G48005611,48,5911,4805911,G48005911,Texas,"San Antonio City (North), Hollywood Park Town & Shavano Park City",997,997,"113,192","101,806","59,648",52.7,58.59,"150,930","112,526","65,055",43.1,57.81,"152,273,265","91,843,451","43,242,827",28.4,47.08
48,5611,4805611,G48005611,48,5912,4805912,G48005912,Texas,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,997,997,"113,192","93,696","34,625",30.59,36.95,"150,930","103,499","35,078",23.24,33.89,"152,273,265","84,838,072","36,418,226",23.92,42.93
48,5611,4805611,G48005611,48,5915,4805915,G48005915,Texas,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,997,997,"113,192","30,489","15,398",13.6,50.5,"150,930","100,045","45,662",30.25,45.64,"152,273,265","360,170,481","50,390,786",33.09,13.99
48,5611,4805611,G48005611,48,5916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,"113,192","72,016","3,521",3.11,4.89,"150,930","102,121","5,135",3.4,5.03,"152,273,265","183,141,089","22,221,425",14.59,12.13
48,5700,4805700,G48005700,48,5500,4805500,G48005500,Texas,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,981,981,"132,051","127,024","93,423",70.75,73.55,"149,772","138,194","104,856",70.01,75.88,"14,532,861,492","15,994,261,242","11,337,440,664",78.01,70.88
48,5700,4805700,G48005700,48,6100,4806100,G48006100,Texas,Alamo Area COG (Southwest),981,981,"132,051","111,829","38,628",29.25,34.54,"149,772","128,619","44,916",29.99,34.92,"14,532,861,492","11,574,583,803","3,158,473,670",21.73,27.29
48,5700,4805700,G48005700,48,6400,4806400,G48006400,Texas,South Texas Development Council (South) & Coastal Bend COG (West),981,1000,"132,051","97,340",0,0,0,"149,772","104,306",0,0,0,"14,532,861,492","18,982,749,294","36,947,158",0.25,0.19
48,5800,4805800,G48005800,48,6000,4806000,G48006000,Texas,Alamo Area COG (Northwest) & Blanco County,981,981,"161,411","96,628","88,210",54.65,91.29,"191,575","118,369","107,872",56.31,91.13,"15,730,016,988","9,149,839,615","7,313,906,855",46.5,79.93
48,5800,4805800,G48005800,48,6100,4806100,G48006100,Texas,Alamo Area COG (Southwest),981,981,"161,411","111,829","73,201",45.35,65.46,"191,575","128,619","83,703",43.69,65.08,"15,730,016,988","11,574,583,803","8,416,110,133",53.5,72.71
48,5900,4805900,G48005900,48,6200,4806200,G48006200,Texas,Middle Rio Grande Development Council,998,998,"154,381","154,381","154,381",100,100,"167,010","167,010","167,010",100,100,"36,945,359,795","36,945,454,197","36,945,359,566",100,100
48,5900,4805900,G48005900,48,6302,4806302,G48006302,Texas,South Texas Development Council--Webb County (North & East)--Laredo City (Outer),998,999,"154,381","60,889",0,0,0,"167,010","115,900",0,0,0,"36,945,359,795","8,640,372,059",229,0,0
48,6000,4806000,G48006000,48,6200,4806200,G48006200,Texas,Middle Rio Grande Development Council,999,998,"193,117","154,381",0,0,0,"250,304","167,010",0,0,0,"8,705,206,199","36,945,454,197","94,631",0,0
48,6000,4806000,G48006000,48,6301,4806301,G48006301,Texas,South Texas Development Council (North)--Webb County--Laredo City (Central),999,999,"193,117","132,228","132,228",68.47,100,"250,304","134,404","134,404",53.7,100,"8,705,206,199","64,749,171","64,749,171",0.74,100
48,6000,4806000,G48006000,48,6302,4806302,G48006302,Texas,South Texas Development Council--Webb County (North & East)--Laredo City (Outer),999,999,"193,117","60,889","60,889",31.53,100,"250,304","115,900","115,900",46.3,100,"8,705,206,199","8,640,372,059","8,640,362,397",99.26,100
48,6100,4806100,G48006100,48,6302,4806302,G48006302,Texas,South Texas Development Council--Webb County (North & East)--Laredo City (Outer),1000,999,"128,290","60,889",0,0,0,"127,260","115,900",0,0,0,"17,408,600,776","8,640,372,059","6,344",0,0
48,6100,4806100,G48006100,48,6400,4806400,G48006400,Texas,South Texas Development Council (South) & Coastal Bend COG (West),1000,1000,"128,290","97,340","26,280",20.48,27,"127,260","104,306","24,020",18.87,23.03,"17,408,600,776","18,982,749,294","10,250,772,291",58.88,54
48,6100,4806100,G48006100,48,6500,4806500,G48006500,Texas,Coastal Bend COG (Northeast),1000,1000,"128,290","129,933","62,684",48.86,48.24,"127,260","127,206","62,402",49.04,49.06,"17,408,600,776","6,721,340,813","4,925,544,119",28.29,73.28
48,6100,4806100,G48006100,48,6900,4806900,G48006900,Texas,Coastal Bend COG (Southeast) & Willacy County,1000,1000,"128,290","99,347","39,326",30.65,39.58,"127,260","102,672","40,838",32.09,39.78,"17,408,600,776","12,100,373,217","2,232,278,021",12.82,18.45
48,6200,4806200,G48006200,48,5500,4805500,G48005500,Texas,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,981,981,"119,126","127,024","14,391",12.08,11.33,"122,249","138,194","14,075",11.51,10.18,"5,741,641,376","15,994,261,242","2,146,494,855",37.38,13.42
48,6200,4806200,G48006200,48,5600,4805600,G48005600,Texas,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties,981,981,"119,126","104,735","104,735",87.92,100,"122,249","108,174","108,174",88.49,100,"5,741,641,376","3,595,146,521","3,595,146,521",62.62,100
48,6301,4806301,G48006301,48,6601,4806601,G48006601,Texas,Coastal Bend COG--Nueces County--Corpus Christi City (Outer),1000,1000,"121,832","104,328",1,0,0,"121,360","117,125",2,0,0,"69,160,158","2,039,295,178","2,075",0,0
48,6301,4806301,G48006301,48,6602,4806602,G48006602,Texas,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central),1000,1000,"121,832","116,645","103,602",85.04,88.82,"121,360","117,456","102,824",84.73,87.54,"69,160,158","70,556,334","57,896,812",83.71,82.06
48,6301,4806301,G48006301,48,6603,4806603,G48006603,Texas,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central),1000,1000,"121,832","92,561","18,229",14.96,19.69,"121,360","105,642","18,534",15.27,17.54,"69,160,158","60,970,474","10,743,946",15.53,17.62
48,6301,4806301,G48006301,48,6900,4806900,G48006900,Texas,Coastal Bend COG (Southeast) & Willacy County,1000,1000,"121,832","99,347",0,0,0,"121,360","102,672",0,0,0,"69,160,158","12,100,373,217","517,326",0.75,0
48,6302,4806302,G48006302,48,6500,4806500,G48006500,Texas,Coastal Bend COG (Northeast),1000,1000,"155,622","129,933",4,0,0,"183,401","127,206",0,0,0,"335,225,750","6,721,340,813","636,464",0.19,0.01
48,6302,4806302,G48006302,48,6601,4806601,G48006601,Texas,Coastal Bend COG--Nueces County--Corpus Christi City (Outer),1000,1000,"155,622","104,328","68,243",43.85,65.41,"183,401","117,125","81,661",44.53,69.72,"335,225,750","2,039,295,178","273,399,225",81.56,13.41
48,6302,4806302,G48006302,48,6602,4806602,G48006602,Texas,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central),1000,1000,"155,622","116,645","13,043",8.38,11.18,"183,401","117,456","14,632",7.98,12.46,"335,225,750","70,556,334","10,963,533",3.27,15.54
48,6302,4806302,G48006302,48,6603,4806603,G48006603,Texas,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central),1000,1000,"155,622","92,561","74,332",47.76,80.31,"183,401","105,642","87,108",47.5,82.46,"335,225,750","60,970,474","50,226,528",14.98,82.38
48,6400,4806400,G48006400,48,6500,4806500,G48006500,Texas,Coastal Bend COG (Northeast),1000,1000,"103,329","129,933","67,245",65.08,51.75,"100,267","127,206","64,804",64.63,50.94,"3,562,739,373","6,721,340,813","1,795,160,230",50.39,26.71
48,6400,4806400,G48006400,48,6601,4806601,G48006601,Texas,Coastal Bend COG--Nueces County--Corpus Christi City (Outer),1000,1000,"103,329","104,328","36,084",34.92,34.59,"100,267","117,125","35,463",35.37,30.28,"3,562,739,373","2,039,295,178","1,765,883,155",49.57,86.59
48,6400,4806400,G48006400,48,6602,4806602,G48006602,Texas,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central),1000,1000,"103,329","116,645",0,0,0,"100,267","117,456",0,0,0,"3,562,739,373","70,556,334","1,695,988",0.05,2.4
48,6500,4806500,G48006500,48,6302,4806302,G48006302,Texas,South Texas Development Council--Webb County (North & East)--Laredo City (Outer),1000,999,"131,081","60,889",0,0,0,"142,120","115,900",0,0,0,"18,562,622,605","8,640,372,059","3,089",0,0
48,6500,4806500,G48006500,48,6400,4806400,G48006400,Texas,South Texas Development Council (South) & Coastal Bend COG (West),1000,1000,"131,081","97,340","71,060",54.21,73,"142,120","104,306","80,286",56.49,76.97,"18,562,622,605","18,982,749,294","8,695,029,845",46.84,45.8
48,6500,4806500,G48006500,48,6601,4806601,G48006601,Texas,Coastal Bend COG--Nueces County--Corpus Christi City (Outer),1000,1000,"131,081","104,328",0,0,0,"142,120","117,125",0,0,0,"18,562,622,605","2,039,295,178","10,723",0,0
48,6500,4806500,G48006500,48,6807,4806807,G48006807,Texas,Hidalgo County (North & West),1000,1002,"131,081","74,232",0,0,0,"142,120","105,602",0,0,0,"18,562,622,605","2,558,408,512","1,078",0,0
48,6500,4806500,G48006500,48,6900,4806900,G48006900,Texas,Coastal Bend COG (Southeast) & Willacy County,1000,1000,"131,081","99,347","60,021",45.79,60.42,"142,120","102,672","61,834",43.51,60.22,"18,562,622,605","12,100,373,217","9,867,577,871",53.16,81.55
48,6600,4806600,G48006600,48,6803,4806803,G48006803,Texas,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",1002,1002,"106,414","85,662",5,0,0.01,"124,146","122,289",0,0,0,"118,748,412","200,062,022","8,955,145",7.54,4.48
48,6600,4806600,G48006600,48,6804,4806804,G48006804,Texas,Hidalgo County (North Central)--Edinburg City,1002,1002,"106,414","67,911",51,0.05,0.08,"124,146","103,929",193,0.16,0.19,"118,748,412","332,555,993","4,318,982",3.64,1.3
48,6600,4806600,G48006600,48,6805,4806805,G48006805,Texas,Hidalgo County (Central)--McAllen City,1002,1002,"106,414","106,205","105,340",98.99,99.19,"124,146","131,410","121,602",97.95,92.54,"118,748,412","123,535,729","101,213,993",85.23,81.93
48,6600,4806600,G48006600,48,6806,4806806,G48006806,Texas,Hidalgo County (Southwest)--Mission City,1002,1002,"106,414","71,193",946,0.89,1.33,"124,146","103,225","2,287",1.84,2.22,"118,748,412","149,723,175","3,141,330",2.65,2.1
48,6600,4806600,G48006600,48,6807,4806807,G48006807,Texas,Hidalgo County (North & West),1002,1002,"106,414","74,232",72,0.07,0.1,"124,146","105,602",64,0.05,0.06,"118,748,412","2,558,408,512","1,118,962",0.94,0.04
48,6701,4806701,G48006701,48,6802,4806802,G48006802,Texas,Hidalgo County (East)--Alamo & Donna Cities,1002,1002,"115,186","78,826","35,361",30.7,44.86,"175,339","103,965","49,061",27.98,47.19,"2,927,072,761","268,562,666","175,293,770",5.99,65.27
48,6701,4806701,G48006701,48,6804,4806804,G48006804,Texas,Hidalgo County (North Central)--Edinburg City,1002,1002,"115,186","67,911","35,262",30.61,51.92,"175,339","103,929","57,900",33.02,55.71,"2,927,072,761","332,555,993","274,167,604",9.37,82.44
48,6701,4806701,G48006701,48,6807,4806807,G48006807,Texas,Hidalgo County (North & West),1002,1002,"115,186","74,232","44,563",38.69,60.03,"175,339","105,602","68,378",39,64.75,"2,927,072,761","2,558,408,512","2,477,611,387",84.64,96.84
48,6702,4806702,G48006702,48,6805,4806805,G48006805,Texas,Hidalgo County (Central)--McAllen City,1002,1002,"100,637","106,205",806,0.8,0.76,"147,839","131,410","9,756",6.6,7.42,"242,795,358","123,535,729","16,754,391",6.9,13.56
48,6702,4806702,G48006702,48,6806,4806806,G48006806,Texas,Hidalgo County (Southwest)--Mission City,1002,1002,"100,637","71,193","70,234",69.79,98.65,"147,839","103,225","100,923",68.27,97.77,"242,795,358","149,723,175","146,363,881",60.28,97.76
48,6702,4806702,G48006702,48,6807,4806807,G48006807,Texas,Hidalgo County (North & West),1002,1002,"100,637","74,232","29,597",29.41,39.87,"147,839","105,602","37,160",25.14,35.19,"242,795,358","2,558,408,512","79,677,086",32.82,3.11
48,6703,4806703,G48006703,48,6801,4806801,G48006801,Texas,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,1002,1002,"122,312","85,434","5,914",4.84,6.92,"163,659","104,349","8,890",5.43,8.52,"191,107,103","430,805,409","12,515,806",6.55,2.91
48,6703,4806703,G48006703,48,6802,4806802,G48006802,Texas,Hidalgo County (East)--Alamo & Donna Cities,1002,1002,"122,312","78,826","20,934",17.12,26.56,"163,659","103,965","24,749",15.12,23.81,"191,107,103","268,562,666","38,460,572",20.13,14.32
48,6703,4806703,G48006703,48,6803,4806803,G48006803,Texas,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",1002,1002,"122,312","85,662","62,807",51.35,73.32,"163,659","122,289","84,132",51.41,68.8,"191,107,103","200,062,022","80,493,972",42.12,40.23
48,6703,4806703,G48006703,48,6804,4806804,G48006804,Texas,Hidalgo County (North Central)--Edinburg City,1002,1002,"122,312","67,911","32,598",26.65,48,"163,659","103,929","45,836",28.01,44.1,"191,107,103","332,555,993","54,069,408",28.29,16.26
48,6703,4806703,G48006703,48,6805,4806805,G48006805,Texas,Hidalgo County (Central)--McAllen City,1002,1002,"122,312","106,205",59,0.05,0.06,"163,659","131,410",52,0.03,0.04,"191,107,103","123,535,729","5,567,345",2.91,4.51
48,6704,4806704,G48006704,48,6801,4806801,G48006801,Texas,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,1002,1002,"124,914","85,434","79,520",63.66,93.08,"163,786","104,349","95,459",58.28,91.48,"583,928,794","430,805,409","418,289,602",71.63,97.09
48,6704,4806704,G48006704,48,6802,4806802,G48006802,Texas,Hidalgo County (East)--Alamo & Donna Cities,1002,1002,"124,914","78,826","22,531",18.04,28.58,"163,786","103,965","30,155",18.41,29,"583,928,794","268,562,666","54,808,323",9.39,20.41
48,6704,4806704,G48006704,48,6803,4806803,G48006803,Texas,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",1002,1002,"124,914","85,662","22,850",18.29,26.67,"163,786","122,289","38,157",23.3,31.2,"583,928,794","200,062,022","110,612,905",18.94,55.29
48,6704,4806704,G48006704,48,6806,4806806,G48006806,Texas,Hidalgo County (Southwest)--Mission City,1002,1002,"124,914","71,193",13,0.01,0.02,"163,786","103,225",15,0.01,0.01,"583,928,794","149,723,175","217,964",0.04,0.15
48,6800,4806800,G48006800,48,6701,4806701,G48006701,Texas,Cameron County (East)--Brownsville City (North),1001,1001,"139,722","78,756","12,437",8.9,15.79,"170,588","116,495","25,644",15.03,22.01,"205,729,034","1,368,983,533","107,916,889",52.46,7.88
48,6800,4806800,G48006800,48,6703,4806703,G48006703,Texas,Cameron County (South)--Brownsville City (Central),1001,1001,"139,722","127,289","127,285",91.1,100,"170,588","144,945","144,944",84.97,100,"205,729,034","99,496,206","97,812,146",47.54,98.31
48,6900,4806900,G48006900,48,6701,4806701,G48006701,Texas,Cameron County (East)--Brownsville City (North),1001,1001,"195,505","78,756","66,319",33.92,84.21,"235,632","116,495","90,851",38.56,77.99,"2,089,361,595","1,368,983,533","1,261,066,645",60.36,92.12
